Date,Temperature (°C),Rainfall_mm,Humidity_pct,Crop_Yield_Impact_Score,Vegetable_Price_LKR_kg,Month,Day_of_Week,Year,Price_7_Days_Ago,Region_Anuradhapura,Region_Badulla,Region_Batticaloa,Region_Colombo,Region_Galle,Region_Gampaha,Region_Hambantota,Region_Jaffna,Region_Kalutara,Region_Kandy,Region_Kegalle,Region_Kilinochchi,Region_Kurunegala,Region_Mannar,Region_Matale,Region_Matara,Region_Monaragala,Region_Mullaitivu,Region_Nuwara Eliya,Region_Polonnaruwa,Region_Puttalam,Region_Ratnapura,Region_Trincomalee,Region_Vavuniya
2022-10-04,20.1,99.6,86.1,1.88,206.27,10,1,2022,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-11,24.9,58.1,78.7,1.86,68.14,10,1,2022,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-18,36.0,10.2,84.9,0.9,296.76,10,1,2022,363.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-25,25.2,29.9,62.1,1.12,116.69,10,1,2022,91.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-01,23.0,325.5,70.0,1.45,343.99,11,1,2022,276.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-08,35.8,8.0,80.6,1.12,215.32,11,1,2022,170.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-15,27.2,111.0,56.3,1.39,455.68,11,1,2022,122.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-22,29.3,68.6,54.3,0.87,136.64,11,1,2022,206.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-30,23.7,260.0,84.2,1.43,226.21,11,2,2022,68.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-07,34.4,166.7,53.3,0.55,261.22,12,2,2022,296.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-14,33.3,64.0,50.1,0.97,154.36,12,2,2022,116.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-21,20.1,223.8,81.3,1.57,460.78,12,2,2022,343.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-28,30.8,4.2,78.3,0.63,406.52,12,2,2022,215.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-04,32.6,36.8,77.8,0.66,452.73,1,2,2023,455.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-11,29.0,132.6,87.2,0.71,266.71,1,2,2023,136.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-18,25.4,44.6,52.2,0.68,234.8,1,2,2023,226.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-01-25,36.0,337.4,84.2,1.56,414.43,1,2,2023,261.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-01,34.3,14.0,90.0,1.78,282.92,2,2,2023,154.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-08,37.2,164.4,84.6,1.81,363.18,2,2,2023,460.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-15,31.1,52.3,79.5,1.57,91.87,2,2,2023,406.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-22,32.4,232.1,56.9,1.08,276.73,2,2,2023,452.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-01,30.4,171.8,69.1,0.52,170.39,3,2,2023,266.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-08,22.1,258.7,81.6,1.97,122.91,3,2,2023,234.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-15,20.1,99.6,86.1,1.88,206.27,3,2,2023,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-22,24.9,58.1,78.7,1.86,68.14,3,2,2023,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-29,36.0,10.2,84.9,0.9,296.76,3,2,2023,363.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-05,25.2,29.9,62.1,1.12,116.69,4,2,2023,91.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-12,23.0,325.5,70.0,1.45,343.99,4,2,2023,276.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-19,35.8,8.0,80.6,1.12,215.32,4,2,2023,170.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-26,27.2,111.0,56.3,1.39,455.68,4,2,2023,122.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03,29.3,68.6,54.3,0.87,136.64,5,2,2023,206.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-10,23.7,260.0,84.2,1.43,226.21,5,2,2023,68.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-17,34.4,166.7,53.3,0.55,261.22,5,2,2023,296.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-24,33.3,64.0,50.1,0.97,154.36,5,2,2023,116.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-31,20.1,223.8,81.3,1.57,460.78,5,2,2023,343.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-06-07,30.8,4.2,78.3,0.63,406.52,6,2,2023,215.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-06-14,32.6,36.8,77.8,0.66,452.73,6,2,2023,455.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-06-21,29.0,132.6,87.2,0.71,266.71,6,2,2023,136.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-06-28,25.4,44.6,52.2,0.68,234.8,6,2,2023,226.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-05,36.0,337.4,84.2,1.56,414.43,7,2,2023,261.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-12,34.3,14.0,90.0,1.78,282.92,7,2,2023,154.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-19,37.2,164.4,84.6,1.81,363.18,7,2,2023,460.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-26,31.1,52.3,79.5,1.57,91.87,7,2,2023,406.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-02,32.4,232.1,56.9,1.08,276.73,8,2,2023,452.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-09,30.4,171.8,69.1,0.52,170.39,8,2,2023,266.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17,22.1,258.7,81.6,1.97,122.91,8,3,2023,234.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-24,20.1,99.6,86.1,1.88,206.27,8,3,2023,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-31,24.9,58.1,78.7,1.86,68.14,8,3,2023,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-07,36.0,10.2,84.9,0.9,296.76,9,3,2023,363.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-14,25.2,29.9,62.1,1.12,116.69,9,3,2023,91.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-21,23.0,325.5,70.0,1.45,343.99,9,3,2023,276.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-28,35.8,8.0,80.6,1.12,215.32,9,3,2023,170.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-05,27.2,111.0,56.3,1.39,455.68,10,3,2023,122.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-12,29.3,68.6,54.3,0.87,136.64,10,3,2023,206.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-19,23.7,260.0,84.2,1.43,226.21,10,3,2023,68.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-10-26,34.4,166.7,53.3,0.55,261.22,10,3,2023,296.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-02,33.3,64.0,50.1,0.97,154.36,11,3,2023,116.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-09,20.1,223.8,81.3,1.57,460.78,11,3,2023,343.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-16,30.8,4.2,78.3,0.63,406.52,11,3,2023,215.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-23,32.6,36.8,77.8,0.66,452.73,11,3,2023,455.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-30,29.0,132.6,87.2,0.71,266.71,11,3,2023,136.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-12-07,25.4,44.6,52.2,0.68,234.8,12,3,2023,226.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-12-14,36.0,337.4,84.2,1.56,414.43,12,3,2023,261.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-12-21,34.3,14.0,90.0,1.78,282.92,12,3,2023,154.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-12-28,37.2,164.4,84.6,1.81,363.18,12,3,2023,460.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-04,31.1,52.3,79.5,1.57,91.87,1,3,2024,406.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11,32.4,232.1,56.9,1.08,276.73,1,3,2024,452.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-18,30.4,171.8,69.1,0.52,170.39,1,3,2024,266.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-25,22.1,258.7,81.6,1.97,122.91,1,3,2024,234.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-01,20.1,99.6,86.1,1.88,206.27,2,3,2024,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-08,24.9,58.1,78.7,1.86,68.14,2,3,2024,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15,36.0,10.2,84.9,0.9,296.76,2,3,2024,363.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-22,25.2,29.9,62.1,1.12,116.69,2,3,2024,91.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-29,23.0,325.5,70.0,1.45,343.99,2,3,2024,276.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-07,35.8,8.0,80.6,1.12,215.32,3,3,2024,170.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-14,27.2,111.0,56.3,1.39,455.68,3,3,2024,122.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-21,29.3,68.6,54.3,0.87,136.64,3,3,2024,206.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-28,23.7,260.0,84.2,1.43,226.21,3,3,2024,68.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-04,34.4,166.7,53.3,0.55,261.22,4,3,2024,296.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-11,33.3,64.0,50.1,0.97,154.36,4,3,2024,116.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-18,20.1,223.8,81.3,1.57,460.78,4,3,2024,343.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-25,30.8,4.2,78.3,0.63,406.52,4,3,2024,215.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-03,32.6,36.8,77.8,0.66,452.73,5,4,2024,455.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-10,29.0,132.6,87.2,0.71,266.71,5,4,2024,136.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-17,25.4,44.6,52.2,0.68,234.8,5,4,2024,226.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-24,36.0,337.4,84.2,1.56,414.43,5,4,2024,261.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-31,34.3,14.0,90.0,1.78,282.92,5,4,2024,154.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-07,37.2,164.4,84.6,1.81,363.18,6,4,2024,460.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-14,31.1,52.3,79.5,1.57,91.87,6,4,2024,406.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-21,32.4,232.1,56.9,1.08,276.73,6,4,2024,452.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-28,30.4,171.8,69.1,0.52,170.39,6,4,2024,266.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-05,22.1,258.7,81.6,1.97,122.91,7,4,2024,234.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-12,20.1,99.6,86.1,1.88,206.27,7,4,2024,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-19,24.9,58.1,78.7,1.86,68.14,7,4,2024,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-26,36.0,10.2,84.9,0.9,296.76,7,4,2024,363.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-02,25.2,29.9,62.1,1.12,116.69,8,4,2024,91.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-09,23.0,325.5,70.0,1.45,343.99,8,4,2024,276.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-16,35.8,8.0,80.6,1.12,215.32,8,4,2024,170.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-23,27.2,111.0,56.3,1.39,455.68,8,4,2024,122.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-30,29.3,68.6,54.3,0.87,136.64,8,4,2024,206.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-06,23.7,260.0,84.2,1.43,226.21,9,4,2024,68.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-13,34.4,166.7,53.3,0.55,261.22,9,4,2024,296.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-20,33.3,64.0,50.1,0.97,154.36,9,4,2024,116.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-27,20.1,223.8,81.3,1.57,460.78,9,4,2024,343.99,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-04,30.8,4.2,78.3,0.63,406.52,10,4,2024,215.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-11,32.6,36.8,77.8,0.66,452.73,10,4,2024,455.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-18,29.0,132.6,87.2,0.71,266.71,10,4,2024,136.64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-25,25.4,44.6,52.2,0.68,234.8,10,4,2024,226.21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,36.0,337.4,84.2,1.56,414.43,11,4,2024,261.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08,34.3,14.0,90.0,1.78,282.92,11,4,2024,154.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-15,37.2,164.4,84.6,1.81,363.18,11,4,2024,460.78,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-22,31.1,52.3,79.5,1.57,91.87,11,4,2024,406.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29,32.4,232.1,56.9,1.08,276.73,11,4,2024,452.73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-06,30.4,171.8,69.1,0.52,170.39,12,4,2024,266.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-13,22.1,258.7,81.6,1.97,122.91,12,4,2024,234.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-20,20.1,99.6,86.1,1.88,206.27,12,4,2024,414.43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-27,24.9,58.1,78.7,1.86,68.14,12,4,2024,282.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-22,26.2,287.9,63.6,1.28,344.16,2,5,2020,240.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-02-29,30.4,191.5,91.3,1.95,112.81,2,5,2020,436.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-07,22.5,379.3,60.9,1.93,129.66,3,5,2020,282.54,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-14,30.7,361.4,61.6,0.91,272.87,3,5,2020,300.71,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-21,36.8,50.3,68.7,0.63,324.11,3,5,2020,108.61,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-03-28,24.6,237.5,78.8,1.64,92.52,3,5,2020,495.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-04-04,24.3,125.1,66.1,0.98,293.51,4,5,2020,365.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-04-11,32.3,374.9,62.4,1.33,277.82,4,5,2020,344.16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-04-18,25.4,280.5,54.0,1.29,497.19,4,5,2020,112.81,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-04-25,24.0,168.2,94.3,0.87,399.93,4,5,2020,129.66,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-05-02,35.2,30.7,90.1,0.63,89.87,5,5,2020,272.87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-05-09,31.1,39.5,78.7,0.76,424.69,5,5,2020,324.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-05-16,30.0,236.0,79.2,0.67,188.31,5,5,2020,92.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-05-23,37.3,316.3,66.9,1.2,268.19,5,5,2020,293.51,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-05-30,20.9,141.4,75.5,1.41,429.85,5,5,2020,277.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-06-06,36.8,305.1,87.1,1.42,482.74,6,5,2020,497.19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-06-13,22.6,41.9,93.8,1.96,240.2,6,5,2020,399.93,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-06-20,21.6,70.7,86.3,1.72,436.65,6,5,2020,89.87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-06-27,24.7,159.5,73.1,1.09,282.54,6,5,2020,424.69,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-07-04,26.0,337.7,62.2,1.9,300.71,7,5,2020,188.31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-07-11,34.2,98.0,84.5,0.96,108.61,7,5,2020,268.19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-07-18,35.8,204.7,84.9,0.55,495.11,7,5,2020,429.85,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-07-25,23.0,140.8,70.2,0.79,365.2,7,5,2020,482.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-01,26.2,287.9,63.6,1.28,344.16,8,5,2020,240.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-08,30.4,191.5,91.3,1.95,112.81,8,5,2020,436.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-15,22.5,379.3,60.9,1.93,129.66,8,5,2020,282.54,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-22,30.7,361.4,61.6,0.91,272.87,8,5,2020,300.71,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-08-29,36.8,50.3,68.7,0.63,324.11,8,5,2020,108.61,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-09-05,24.6,237.5,78.8,1.64,92.52,9,5,2020,495.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-09-12,24.3,125.1,66.1,0.98,293.51,9,5,2020,365.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-09-19,32.3,374.9,62.4,1.33,277.82,9,5,2020,344.16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-09-26,25.4,280.5,54.0,1.29,497.19,9,5,2020,112.81,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-10-04,24.0,168.2,94.3,0.87,399.93,10,6,2020,129.66,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-10-11,35.2,30.7,90.1,0.63,89.87,10,6,2020,272.87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-10-18,31.1,39.5,78.7,0.76,424.69,10,6,2020,324.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-10-25,30.0,236.0,79.2,0.67,188.31,10,6,2020,92.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-01,37.3,316.3,66.9,1.2,268.19,11,6,2020,293.51,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-08,20.9,141.4,75.5,1.41,429.85,11,6,2020,277.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-15,36.8,305.1,87.1,1.42,482.74,11,6,2020,497.19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-22,22.6,41.9,93.8,1.96,240.2,11,6,2020,399.93,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-29,21.6,70.7,86.3,1.72,436.65,11,6,2020,89.87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-12-06,24.7,159.5,73.1,1.09,282.54,12,6,2020,424.69,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
